ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
6029,rezvi,2023-12-24 03:16:42+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),1
6030,rezvi,2023-12-24 03:16:42+00:00,2023-12-24 03:18:21+00:00,0,0,DmcGate10,Group object (2),1
6031,rezvi,2023-12-24 03:18:21+00:00,2023-12-24 03:18:29+00:00,0,0,DmcGate10,Group object (2),1
6032,rezvi,2023-12-24 03:18:29+00:00,2023-12-24 03:22:56+00:00,0,0,DmcGate10,Group object (2),1
6033,rezvi,2023-12-24 03:22:56+00:00,2023-12-24 03:23:00+00:00,0,0,DmcGate10,Group object (2),1
6034,rezvi,2023-12-24 03:23:00+00:00,2023-12-24 03:23:03+00:00,0,0,DmcGate10,Group object (2),1
6035,rezvi,2023-12-24 03:23:03+00:00,2023-12-24 03:52:29+00:00,0,0,DmcGate10,Group object (2),1
6036,rezvi,2023-12-24 03:52:29+00:00,2023-12-24 03:54:03+00:00,0,0,DmcGate10,Group object (2),1
6037,rezvi,2023-12-24 03:54:03+00:00,2023-12-24 04:33:40+00:00,0,0,DmcGate10,Group object (2),1
6038,rezvi,2023-12-24 04:33:40+00:00,2023-12-24 04:36:59+00:00,0,0,DmcGate10,Group object (2),1
6039,rezvi,2023-12-24 04:36:59+00:00,2023-12-24 04:39:16+00:00,0,0,DmcGate10,Group object (2),1
6040,rezvi,2023-12-24 04:39:16+00:00,2023-12-24 04:39:38+00:00,0,0,DmcGate10,Group object (2),1
6041,rezvi,2023-12-24 04:39:38+00:00,2023-12-24 04:39:55+00:00,0,0,DmcGate10,Group object (2),1
6042,rezvi,2023-12-24 04:39:55+00:00,2023-12-24 06:46:21+00:00,0,0,DmcGate10,Group object (2),1
6043,Miraz,2023-12-24 05:13:09+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (23),DMC2
6044,Miraz,2023-12-24 05:13:09+00:00,2023-12-27 06:58:57+00:00,0,0,DmcGate10,Group object (23),DMC2
6045,rezvi,2023-12-24 06:46:21+00:00,2023-12-24 07:39:41+00:00,0,0,DmcGate10,Group object (2),1
6046,rezvi,2023-12-24 07:39:41+00:00,2023-12-24 08:07:00+00:00,0,0,DmcGate10,Group object (2),1
6047,rezvi,2023-12-24 08:07:00+00:00,2023-12-24 09:02:23+00:00,0,0,DmcGate10,Group object (2),1
6048,rezvi,2023-12-24 09:02:23+00:00,2023-12-24 10:20:42+00:00,0,0,DmcGate10,Group object (2),1
6049,rezvi,2023-12-24 10:20:42+00:00,2023-12-24 10:24:25+00:00,0,0,DmcGate10,Group object (2),1
6050,rezvi,2023-12-24 10:24:25+00:00,2023-12-24 11:39:01+00:00,0,0,DmcGate10,Group object (2),1
6051,rezvi,2023-12-24 11:39:01+00:00,2023-12-26 06:53:08+00:00,0,0,DmcGate10,Group object (2),1
6052,rezvi,2023-12-26 06:53:08+00:00,2023-12-26 06:53:11+00:00,0,0,DmcGate10,Group object (2),1
6053,rezvi,2023-12-26 06:53:11+00:00,2023-12-26 08:22:23+00:00,0,0,DmcGate10,Group object (2),1
6054,rezvi,2023-12-26 08:22:23+00:00,2023-12-26 10:03:17+00:00,0,0,DmcGate10,Group object (2),1
6055,rezvi,2023-12-26 10:03:17+00:00,2023-12-26 10:29:38+00:00,0,0,DmcGate10,Group object (2),1
6056,rezvi,2023-12-26 10:29:38+00:00,2023-12-26 10:35:10+00:00,0,0,DmcGate10,Group object (2),1
6057,rezvi,2023-12-26 10:35:10+00:00,2023-12-26 13:23:05+00:00,0,0,DmcGate10,Group object (2),1
