ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
3752,ba,2023-12-31 13:25:18+00:00,2023-12-31 13:25:18+00:00,0,0,DmcGate10,Group object (2),test_dmc21
3850,da,2023-12-31 14:38:09+00:00,2023-12-31 14:38:09+00:00,0,0,DmcGate10,Group object (2),test_dmc41
3963,ea,2023-12-31 15:09:58+00:00,2023-12-31 15:09:58+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3964,ea,2023-12-31 15:27:22+00:00,2023-12-31 15:27:22+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3965,rezvi,2023-12-31 16:04:57+00:00,2023-12-31 16:04:57+00:00,0,0,DmcGate10,Group object (2),1
3966,rezvi,2023-12-31 16:05:01+00:00,2023-12-31 16:05:01+00:00,0,0,DmcGate10,Group object (2),1
3967,ea,2023-12-31 16:14:32+00:00,2023-12-31 16:14:32+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3968,ea,2023-12-31 16:15:10+00:00,2023-12-31 16:15:10+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3969,da,2023-12-31 16:18:37+00:00,2023-12-31 16:18:37+00:00,0,0,DmcGate10,Group object (2),test_dmc41
3970,rezvi,2023-12-31 16:18:47+00:00,2023-12-31 16:18:47+00:00,0,0,DmcGate10,Group object (2),1
3971,adsfgsd,2023-12-31 16:21:26+00:00,2023-12-31 16:21:26+00:00,0,0,DmcGate10,Group object (2),DMC200
3972,rezvi,2023-12-31 16:26:40+00:00,2023-12-31 16:26:40+00:00,0,0,DmcGate10,Group object (2),1
3973,ea,2023-12-31 16:32:30+00:00,2023-12-31 16:32:30+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3974,ea,2023-12-31 08:48:02+00:00,2023-12-31 08:48:02+00:00,0,0,DmcGate10,Group object (2),test_dmc51
3975,rezvi,2023-12-31 11:40:50+00:00,2023-12-31 11:40:50+00:00,0,0,DmcGate10,Group object (2),1
3976,rezvi,2023-12-31 11:40:52+00:00,2023-12-31 11:40:52+00:00,0,0,DmcGate10,Group object (2),1
3977,rezvi,2023-12-31 11:40:55+00:00,2023-12-31 11:40:55+00:00,0,0,DmcGate10,Group object (2),1
3978,adsfgsd,2023-12-31 11:40:58+00:00,2023-12-31 11:40:58+00:00,0,0,DmcGate10,Group object (2),DMC200
3979,da,2023-12-31 11:43:42+00:00,2023-12-31 11:43:42+00:00,0,0,DmcGate10,Group object (2),test_dmc41
3980,ja,2023-12-31 11:44:15+00:00,2023-12-31 11:44:15+00:00,0,0,DmcGate10,Group object (2),test_dmc91
3981,rezvi,2023-12-31 11:50:50+00:00,2023-12-31 11:50:50+00:00,0,0,DmcGate10,Group object (2),1
3982,adsfgsd,2023-12-31 11:54:09+00:00,2023-12-31 11:54:09+00:00,0,0,DmcGate10,Group object (2),DMC200
3983,adsfgsd,2023-12-31 11:54:12+00:00,2023-12-31 11:54:12+00:00,0,0,DmcGate10,Group object (2),DMC200
3984,adsfgsd,2023-12-31 11:54:16+00:00,2023-12-31 11:54:16+00:00,0,0,DmcGate10,Group object (2),DMC200
3985,rezvi,2023-12-31 12:00:18+00:00,2023-12-31 12:00:18+00:00,0,0,DmcGate10,Group object (2),1
3986,rezvi,2023-12-31 12:00:31+00:00,2023-12-31 12:00:31+00:00,0,0,DmcGate10,Group object (2),1
3987,rezvi,2023-12-31 12:00:53+00:00,2023-12-31 12:00:53+00:00,0,0,DmcGate10,Group object (2),1
3988,rezvi,2023-12-31 12:00:56+00:00,2023-12-31 12:00:56+00:00,0,0,DmcGate10,Group object (2),1
3989,aa,2023-12-31 18:22:56+00:00,2023-12-31 18:22:56+00:00,0,0,DmcGate10,Group object (2),test_dmc11
3990,ca,2023-12-31 18:23:20+00:00,2023-12-31 18:23:20+00:00,0,0,DmcGate10,Group object (2),test_dmc31
3991,aa,2023-12-31 18:23:35+00:00,2023-12-31 18:23:35+00:00,0,0,DmcGate10,Group object (2),test_dmc11
3992,aa,2023-12-31 18:24:26+00:00,2023-12-31 18:24:26+00:00,0,0,DmcGate10,Group object (2),test_dmc11
3993,aa,2023-12-31 18:25:12+00:00,2023-12-31 18:25:12+00:00,0,0,DmcGate10,Group object (2),test_dmc11
3994,aa,2023-12-31 18:25:13+00:00,2023-12-31 18:25:13+00:00,0,0,DmcGate10,Group object (2),test_dmc11
3995,ba,2023-12-31 18:28:50+00:00,2023-12-31 18:28:50+00:00,0,0,DmcGate10,Group object (2),test_dmc21
3996,adsfgsd,2023-12-31 18:29:02+00:00,2023-12-31 18:29:02+00:00,0,0,DmcGate10,Group object (2),DMC200
3997,adsfgsd,2023-12-31 18:29:06+00:00,2023-12-31 18:29:06+00:00,0,0,DmcGate10,Group object (2),DMC200
3998,ja,2023-12-31 18:30:03+00:00,2023-12-31 18:30:03+00:00,0,0,DmcGate10,Group object (2),test_dmc91
3999,ja,2023-12-31 18:30:32+00:00,2023-12-31 18:30:32+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4000,ja,2023-12-31 18:30:36+00:00,2023-12-31 18:30:36+00:00,0,0,DmcGate10,Group object (2),test_dmc91
