ID,username,InTime,device_id,group_id,employee_id
2650,nayem,2024-01-23 08:56:18+00:00,DmcGate1,Group object (2),DMC13
2651,nayem,2024-01-23 08:56:15+00:00,DmcGate1,Group object (2),DMC13
2652,Miraz,2024-01-23 06:41:35+00:00,DmcGate1,Group object (1),DMC1
2653,Sathay Akter,2024-01-23 06:12:37+00:00,DmcGate1,Group object (2),EMP_004
2654,Mr. Tanim,2024-01-22 14:42:22+00:00,DmcGate1,Group object (3),EMP_006
2655,Mr. Tanim,2024-01-22 14:42:19+00:00,DmcGate1,Group object (3),EMP_006
2656,Mr. Tanim,2024-01-22 14:42:16+00:00,DmcGate1,Group object (3),EMP_006
2657,Mr. Tanim,2024-01-22 14:42:13+00:00,DmcGate1,Group object (3),EMP_006
2658,Mr. Tanim,2024-01-22 14:42:10+00:00,DmcGate1,Group object (3),EMP_006
2659,Mr. Tanim,2024-01-22 14:42:07+00:00,DmcGate1,Group object (3),EMP_006
2660,Mr. Tanim,2024-01-22 14:42:04+00:00,DmcGate1,Group object (3),EMP_006
2661,MASUD,2024-01-22 12:42:10+00:00,DmcGate1,Group object (2),DMC15
2662,MASUD,2024-01-22 12:41:56+00:00,DmcGate1,Group object (2),DMC15
2663,MASUD,2024-01-22 12:41:53+00:00,DmcGate1,Group object (2),DMC15
2664,MASUD,2024-01-22 12:41:40+00:00,DmcGate1,Group object (2),DMC15
2665,MASUD,2024-01-22 12:41:30+00:00,DmcGate1,Group object (2),DMC15
2666,MASUD,2024-01-22 12:41:23+00:00,DmcGate1,Group object (2),DMC15
2667,MASUD,2024-01-22 12:41:20+00:00,DmcGate1,Group object (2),DMC15
2668,MASUD,2024-01-22 12:41:17+00:00,DmcGate1,Group object (2),DMC15
2669,Miraz,2024-01-22 11:17:48+00:00,DmcGate1,Group object (1),DMC1
2670,Miraz,2024-01-22 11:17:15+00:00,DmcGate1,Group object (1),DMC1
2671,Sathay Akter,2024-01-22 09:37:37+00:00,DmcGate1,Group object (2),EMP_004
2672,Mosharrof,2024-01-21 12:29:30+00:00,DmcGate1,Group object (1),DMC2
2673,Miraz,2024-01-21 12:23:09+00:00,DmcGate1,Group object (1),DMC1
2674,Sathay Akter,2024-01-21 07:25:00+00:00,DmcGate1,Group object (2),EMP_004
2675,nayem,2024-01-21 06:25:26+00:00,DmcGate1,Group object (2),DMC13
2676,nayem,2024-01-21 06:22:29+00:00,DmcGate1,Group object (2),DMC13
2677,nayem,2024-01-21 06:22:04+00:00,DmcGate1,Group object (2),DMC13
2678,nayem,2024-01-21 06:21:57+00:00,DmcGate1,Group object (2),DMC13
2679,nayem,2024-01-21 06:21:48+00:00,DmcGate1,Group object (2),DMC13
2680,nayem,2024-01-21 06:21:43+00:00,DmcGate1,Group object (2),DMC13
2681,nayem,2024-01-21 06:18:52+00:00,DmcGate1,Group object (2),DMC13
2682,nayem,2024-01-21 06:18:49+00:00,DmcGate1,Group object (2),DMC13
2683,nayem,2024-01-21 06:18:46+00:00,DmcGate1,Group object (2),DMC13
2684,nayem,2024-01-21 06:18:42+00:00,DmcGate1,Group object (2),DMC13
2685,nayem,2024-01-21 06:18:38+00:00,DmcGate1,Group object (2),DMC13
2686,nayem,2024-01-21 06:18:35+00:00,DmcGate1,Group object (2),DMC13
2687,nayem,2024-01-18 11:43:14+00:00,DmcGate1,Group object (2),DMC13
2688,nayem,2024-01-18 10:41:34+00:00,DmcGate1,Group object (2),DMC13
2689,nayem,2024-01-18 10:41:30+00:00,DmcGate1,Group object (2),DMC13
2690,nayem,2024-01-18 10:41:27+00:00,DmcGate1,Group object (2),DMC13
2691,nayem,2024-01-18 10:41:13+00:00,DmcGate1,Group object (2),DMC13
2692,Mr. Tanim,2024-01-18 10:39:45+00:00,DmcGate1,Group object (3),EMP_006
2693,Mr. Tanim,2024-01-18 10:39:42+00:00,DmcGate1,Group object (3),EMP_006
2694,nayem,2024-01-18 09:36:19+00:00,DmcGate1,Group object (2),DMC13
2695,nayem,2024-01-18 09:21:33+00:00,DmcGate1,Group object (2),DMC13
2696,nayem,2024-01-18 09:10:54+00:00,DmcGate1,Group object (2),DMC13
2697,nayem,2024-01-18 09:10:09+00:00,DmcGate1,Group object (2),DMC13
2698,Sathay Akter,2024-01-18 09:08:57+00:00,DmcGate1,Group object (2),EMP_004
2699,Sathay Akter,2024-01-18 09:08:54+00:00,DmcGate1,Group object (2),EMP_004
2700,Sathay Akter,2024-01-18 09:02:15+00:00,DmcGate1,Group object (2),EMP_004
2701,Sathay Akter,2024-01-18 09:02:12+00:00,DmcGate1,Group object (2),EMP_004
2702,nayem,2024-01-18 07:58:13+00:00,DmcGate1,Group object (2),DMC13
2703,nayem,2024-01-18 07:57:47+00:00,DmcGate1,Group object (2),DMC13
2704,nayem,2024-01-18 07:57:34+00:00,DmcGate1,Group object (2),DMC13
2705,nayem,2024-01-18 07:57:31+00:00,DmcGate1,Group object (2),DMC13
2706,nayem,2024-01-18 07:55:36+00:00,DmcGate1,Group object (2),DMC13
2707,nayem,2024-01-18 07:55:28+00:00,DmcGate1,Group object (2),DMC13
2708,nayem,2024-01-18 07:55:23+00:00,DmcGate1,Group object (2),DMC13
2709,nayem,2024-01-18 07:55:07+00:00,DmcGate1,Group object (2),DMC13
2710,Mosharrof,2024-01-18 07:52:12+00:00,DmcGate1,Group object (1),DMC2
2711,Mosharrof,2024-01-18 07:52:09+00:00,DmcGate1,Group object (1),DMC2
2712,Mosharrof,2024-01-18 07:51:56+00:00,DmcGate1,Group object (1),DMC2
2713,Mosharrof,2024-01-18 07:51:50+00:00,DmcGate1,Group object (1),DMC2
2714,Mosharrof,2024-01-18 07:51:37+00:00,DmcGate1,Group object (1),DMC2
2715,Mosharrof,2024-01-18 07:51:17+00:00,DmcGate1,Group object (1),DMC2
2716,Mosharrof,2024-01-18 07:51:14+00:00,DmcGate1,Group object (1),DMC2
2717,Mosharrof,2024-01-18 07:51:10+00:00,DmcGate1,Group object (1),DMC2
2718,nayem,2024-01-18 07:41:17+00:00,DmcGate1,Group object (2),DMC13
2719,nayem,2024-01-18 03:01:02+00:00,DmcGate1,Group object (2),DMC13
2720,MASUD,2024-01-17 15:51:09+00:00,DmcGate1,Group object (2),DMC15
2721,MASUD,2024-01-17 15:50:44+00:00,DmcGate1,Group object (2),DMC15
2722,MASUD,2024-01-17 15:50:34+00:00,DmcGate1,Group object (2),DMC15
2723,MASUD,2024-01-17 15:50:16+00:00,DmcGate1,Group object (2),DMC15
2724,Mr. Tanim,2024-01-17 15:39:41+00:00,DmcGate1,Group object (3),EMP_006
2725,Miraz,2024-01-17 15:14:32+00:00,DmcGate1,Group object (1),DMC1
2726,Miraz,2024-01-17 15:14:29+00:00,DmcGate1,Group object (1),DMC1
2727,Miraz,2024-01-17 15:14:26+00:00,DmcGate1,Group object (1),DMC1
2728,Miraz,2024-01-17 15:14:23+00:00,DmcGate1,Group object (1),DMC1
2729,Miraz,2024-01-17 15:14:20+00:00,DmcGate1,Group object (1),DMC1
2730,Miraz,2024-01-17 15:14:17+00:00,DmcGate1,Group object (1),DMC1
2731,Ibrahim,2024-01-17 14:16:09+00:00,DmcGate1,Group object (4),DMC25
2732,MASUD,2024-01-17 14:11:10+00:00,DmcGate1,Group object (2),DMC15
2733,MASUD,2024-01-17 12:26:38+00:00,DmcGate1,Group object (2),DMC15
2734,MASUD,2024-01-17 12:26:29+00:00,DmcGate1,Group object (2),DMC15
2735,MASUD,2024-01-17 12:26:25+00:00,DmcGate1,Group object (2),DMC15
2736,MASUD,2024-01-17 12:26:22+00:00,DmcGate1,Group object (2),DMC15
2737,nayem,2024-01-17 11:53:26+00:00,DmcGate1,Group object (2),DMC13
