ID,username,InTime,device_id,group_id,employee_id
6776,ba,2024-01-03 05:34:02+00:00,DmcGate10,Group object (2),test_dmc21
6777,rezvi,2024-01-03 05:01:19+00:00,DmcGate10,Group object (2),1
6778,da,2024-01-03 04:47:02+00:00,DmcGate10,Group object (2),test_dmc41
6779,ea,2024-01-03 04:45:04+00:00,DmcGate10,Group object (2),test_dmc51
6780,ja,2024-01-03 04:36:41+00:00,DmcGate10,Group object (2),test_dmc91
6781,da,2024-01-03 03:14:58+00:00,DmcGate10,Group object (2),test_dmc41
6782,ja,2024-01-03 02:10:52+00:00,DmcGate10,Group object (2),test_dmc91
6783,ja,2024-01-02 13:26:25+00:00,DmcGate10,Group object (2),test_dmc91
6784,ja,2024-01-02 12:33:21+00:00,DmcGate10,Group object (2),test_dmc91
6785,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
6786,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
6787,rezvi,2024-01-02 12:00:36+00:00,DmcGate10,Group object (2),1
6788,ja,2024-01-02 11:50:22+00:00,DmcGate10,Group object (2),test_dmc91
6789,aa,2024-01-02 11:47:56+00:00,DmcGate10,Group object (2),test_dmc11
6790,ba,2024-01-02 11:42:51+00:00,DmcGate10,Group object (2),test_dmc21
6791,Miraz,2024-01-02 11:42:10+00:00,DmcGate10,Group object (23),DMC2
6792,ea,2024-01-02 10:41:38+00:00,DmcGate10,Group object (2),test_dmc51
6793,Miraz,2024-01-02 10:41:35+00:00,DmcGate10,Group object (23),DMC2
6794,Miraz,2024-01-02 10:41:32+00:00,DmcGate10,Group object (23),DMC2
6795,ea,2024-01-02 10:35:55+00:00,DmcGate10,Group object (2),test_dmc51
6796,ea,2024-01-02 10:35:52+00:00,DmcGate10,Group object (2),test_dmc51
6797,ea,2024-01-02 10:35:49+00:00,DmcGate10,Group object (2),test_dmc51
6798,adsfgsd,2024-01-02 10:32:57+00:00,DmcGate10,Group object (2),DMC200
6799,adsfgsd,2024-01-02 10:25:27+00:00,DmcGate10,Group object (2),DMC200
6800,adsfgsd,2024-01-02 10:25:24+00:00,DmcGate10,Group object (2),DMC200
6801,aa,2024-01-02 10:17:47+00:00,DmcGate10,Group object (2),test_dmc11
6802,ea,2024-01-02 10:03:28+00:00,DmcGate10,Group object (2),test_dmc51
6803,ea,2024-01-02 09:23:54+00:00,DmcGate10,Group object (2),test_dmc51
6804,ea,2024-01-02 08:40:17+00:00,DmcGate10,Group object (2),test_dmc51
6805,ea,2024-01-02 08:36:36+00:00,DmcGate10,Group object (2),test_dmc51
