ID,username,InTime,device_id,group_id,employee_id
7677,ea,2024-01-03 08:12:01+00:00,DmcGate10,Group object (2),test_dmc51
7678,ea,2024-01-03 08:09:58+00:00,DmcGate10,Group object (2),test_dmc51
7679,adsfgsd,2024-01-03 07:29:45+00:00,DmcGate10,Group object (2),DMC200
7680,adsfgsd,2024-01-03 07:29:42+00:00,DmcGate10,Group object (2),DMC200
7681,aa,2024-01-03 07:17:09+00:00,DmcGate10,Group object (2),test_dmc11
7682,rezvi,2024-01-03 06:52:03+00:00,DmcGate10,Group object (2),1
7683,rezvi,2024-01-03 06:42:26+00:00,DmcGate10,Group object (2),1
7684,ja,2024-01-03 06:35:26+00:00,DmcGate10,Group object (2),test_dmc91
7685,ba,2024-01-03 05:34:02+00:00,DmcGate10,Group object (2),test_dmc21
7686,rezvi,2024-01-03 05:01:19+00:00,DmcGate10,Group object (2),1
7687,da,2024-01-03 04:47:02+00:00,DmcGate10,Group object (2),test_dmc41
7688,ea,2024-01-03 04:45:04+00:00,DmcGate10,Group object (2),test_dmc51
7689,ja,2024-01-03 04:36:41+00:00,DmcGate10,Group object (2),test_dmc91
7690,da,2024-01-03 03:14:58+00:00,DmcGate10,Group object (2),test_dmc41
7691,ea,2024-01-03 08:30:22+00:00,DmcGate10,Group object (2),test_dmc51
7692,ea,2024-01-03 08:30:40+00:00,DmcGate10,Group object (2),test_dmc51
7693,ea,2024-01-03 08:29:04+00:00,DmcGate10,Group object (2),test_dmc51
7694,ja,2024-01-03 08:56:33+00:00,DmcGate10,Group object (2),test_dmc91
7695,adsfgsd,2024-01-03 08:36:32+00:00,DmcGate10,Group object (2),DMC200
7696,Miraz,2024-01-03 08:36:09+00:00,DmcGate10,Group object (23),DMC2
7697,rezvi,2024-01-03 08:35:23+00:00,DmcGate10,Group object (2),1
7698,rezvi,2024-01-03 08:32:45+00:00,DmcGate10,Group object (2),1
7699,ea,2024-01-03 08:28:21+00:00,DmcGate10,Group object (2),test_dmc51
7700,ea,2024-01-03 08:28:14+00:00,DmcGate10,Group object (2),test_dmc51
7701,ea,2024-01-03 08:28:11+00:00,DmcGate10,Group object (2),test_dmc51
7702,ja,2024-01-03 02:10:52+00:00,DmcGate10,Group object (2),test_dmc91
7703,ja,2024-01-02 13:26:25+00:00,DmcGate10,Group object (2),test_dmc91
7704,ja,2024-01-02 12:33:21+00:00,DmcGate10,Group object (2),test_dmc91
7705,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
7706,aa,2024-01-02 12:13:30+00:00,DmcGate10,Group object (2),test_dmc11
7707,rezvi,2024-01-02 12:00:36+00:00,DmcGate10,Group object (2),1
7708,ja,2024-01-02 11:50:22+00:00,DmcGate10,Group object (2),test_dmc91
7709,aa,2024-01-02 11:47:56+00:00,DmcGate10,Group object (2),test_dmc11
7710,ba,2024-01-02 11:42:51+00:00,DmcGate10,Group object (2),test_dmc21
7711,Miraz,2024-01-02 11:42:10+00:00,DmcGate10,Group object (23),DMC2
