ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
4007,ja,2024-01-01 08:50:51+00:00,2024-01-01 08:50:51+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4008,ja,2024-01-01 08:50:55+00:00,2024-01-01 08:50:55+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4009,ea,2024-01-01 09:08:12+00:00,2024-01-01 09:08:12+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4010,rezvi,2024-01-01 09:13:26+00:00,2024-01-01 09:13:26+00:00,0,0,DmcGate10,Group object (2),1
4011,rezvi,2024-01-01 09:13:26+00:00,2024-01-01 09:13:26+00:00,0,0,DmcGate10,Group object (2),1
4192,rezvi,2023-12-21 09:59:29+00:00,2023-12-21 09:59:29+00:00,0,0,DmcGate10,Group object (2),1
4193,rezvi,2023-12-21 10:03:46+00:00,2023-12-21 10:03:46+00:00,0,0,DmcGate10,Group object (2),1
4194,rezvi,2023-12-21 10:04:08+00:00,2023-12-21 10:04:08+00:00,0,0,DmcGate10,Group object (2),1
4195,rezvi,2023-12-21 10:07:29+00:00,2023-12-21 10:07:29+00:00,0,0,DmcGate10,Group object (2),1
4196,rezvi,2023-12-21 12:19:13+00:00,2023-12-21 12:19:13+00:00,0,0,DmcGate10,Group object (2),1
4197,rezvi,2023-12-21 12:19:29+00:00,2023-12-21 12:19:29+00:00,0,0,DmcGate10,Group object (2),1
4198,rezvi,2023-12-24 03:16:42+00:00,2023-12-24 03:16:42+00:00,0,0,DmcGate10,Group object (2),1
4199,rezvi,2023-12-24 03:18:21+00:00,2023-12-24 03:18:21+00:00,0,0,DmcGate10,Group object (2),1
4200,rezvi,2023-12-24 03:18:29+00:00,2023-12-24 03:18:29+00:00,0,0,DmcGate10,Group object (2),1
4201,rezvi,2023-12-24 03:22:56+00:00,2023-12-24 03:22:56+00:00,0,0,DmcGate10,Group object (2),1
4202,rezvi,2023-12-24 03:23:00+00:00,2023-12-24 03:23:00+00:00,0,0,DmcGate10,Group object (2),1
4203,rezvi,2023-12-24 03:23:03+00:00,2023-12-24 03:23:03+00:00,0,0,DmcGate10,Group object (2),1
4204,rezvi,2023-12-24 03:52:29+00:00,2023-12-24 03:52:29+00:00,0,0,DmcGate10,Group object (2),1
4205,rezvi,2023-12-24 03:54:03+00:00,2023-12-24 03:54:03+00:00,0,0,DmcGate10,Group object (2),1
4206,rezvi,2023-12-24 04:33:40+00:00,2023-12-24 04:33:40+00:00,0,0,DmcGate10,Group object (2),1
4207,rezvi,2023-12-24 04:36:59+00:00,2023-12-24 04:36:59+00:00,0,0,DmcGate10,Group object (2),1
4208,rezvi,2023-12-24 04:39:16+00:00,2023-12-24 04:39:16+00:00,0,0,DmcGate10,Group object (2),1
4209,rezvi,2023-12-24 04:39:38+00:00,2023-12-24 04:39:38+00:00,0,0,DmcGate10,Group object (2),1
4210,rezvi,2023-12-24 04:39:55+00:00,2023-12-24 04:39:55+00:00,0,0,DmcGate10,Group object (2),1
4211,rezvi,2023-12-24 06:46:21+00:00,2023-12-24 06:46:21+00:00,0,0,DmcGate10,Group object (2),1
4212,rezvi,2023-12-24 07:39:41+00:00,2023-12-24 07:39:41+00:00,0,0,DmcGate10,Group object (2),1
4213,rezvi,2023-12-24 08:07:00+00:00,2023-12-24 08:07:00+00:00,0,0,DmcGate10,Group object (2),1
4214,rezvi,2023-12-24 09:02:23+00:00,2023-12-24 09:02:23+00:00,0,0,DmcGate10,Group object (2),1
4215,rezvi,2023-12-24 10:20:42+00:00,2023-12-24 10:20:42+00:00,0,0,DmcGate10,Group object (2),1
4216,rezvi,2023-12-24 10:24:25+00:00,2023-12-24 10:24:25+00:00,0,0,DmcGate10,Group object (2),1
4217,rezvi,2023-12-24 11:39:01+00:00,2023-12-24 11:39:01+00:00,0,0,DmcGate10,Group object (2),1
4218,rezvi,2023-12-26 06:53:08+00:00,2023-12-26 06:53:08+00:00,0,0,DmcGate10,Group object (2),1
4219,rezvi,2023-12-26 06:53:11+00:00,2023-12-26 06:53:11+00:00,0,0,DmcGate10,Group object (2),1
4220,rezvi,2023-12-26 08:22:23+00:00,2023-12-26 08:22:23+00:00,0,0,DmcGate10,Group object (2),1
4221,rezvi,2023-12-26 10:03:17+00:00,2023-12-26 10:03:17+00:00,0,0,DmcGate10,Group object (2),1
4222,rezvi,2023-12-26 10:29:38+00:00,2023-12-26 10:29:38+00:00,0,0,DmcGate10,Group object (2),1
4223,rezvi,2023-12-26 10:35:10+00:00,2023-12-26 10:35:10+00:00,0,0,DmcGate10,Group object (2),1
4224,rezvi,2023-12-26 13:23:05+00:00,2023-12-26 13:23:05+00:00,0,0,DmcGate10,Group object (2),1
4225,rezvi,2023-12-26 13:30:38+00:00,2023-12-26 13:30:38+00:00,0,0,DmcGate10,Group object (2),1
4226,rezvi,2023-12-27 03:12:43+00:00,2023-12-27 03:12:43+00:00,0,0,DmcGate10,Group object (2),1
4227,rezvi,2023-12-27 03:12:44+00:00,2023-12-27 03:12:44+00:00,0,0,DmcGate10,Group object (2),1
4228,rezvi,2023-12-27 03:12:59+00:00,2023-12-27 03:12:59+00:00,0,0,DmcGate10,Group object (2),1
4229,rezvi,2023-12-27 03:13:00+00:00,2023-12-27 03:13:00+00:00,0,0,DmcGate10,Group object (2),1
4230,rezvi,2023-12-27 05:16:09+00:00,2023-12-27 05:16:09+00:00,0,0,DmcGate10,Group object (2),1
4231,rezvi,2023-12-27 05:16:39+00:00,2023-12-27 05:16:39+00:00,0,0,DmcGate10,Group object (2),1
4232,,2023-12-27 05:18:20+00:00,2023-12-27 05:18:20+00:00,0,0,DmcGate10,Group object (2),1
4233,,2023-12-27 05:19:39+00:00,2023-12-27 05:19:39+00:00,0,0,DmcGate10,Group object (2),1
4234,,2023-12-27 05:21:03+00:00,2023-12-27 05:21:03+00:00,0,0,DmcGate10,Group object (2),1
4235,,2023-12-27 06:57:12+00:00,2023-12-27 06:57:12+00:00,0,0,DmcGate10,Group object (2),1
4236,aa,2023-12-27 07:26:22+00:00,2023-12-27 07:26:22+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4237,aa,2023-12-27 07:26:31+00:00,2023-12-27 07:26:31+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4238,,2023-12-27 07:41:27+00:00,2023-12-27 07:41:27+00:00,0,0,DmcGate10,Group object (2),1
4239,,2023-12-27 07:48:31+00:00,2023-12-27 07:48:31+00:00,0,0,DmcGate10,Group object (2),1
4240,da,2023-12-27 07:54:11+00:00,2023-12-27 07:54:11+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4241,,2023-12-27 08:26:31+00:00,2023-12-27 08:26:31+00:00,0,0,DmcGate10,Group object (2),1
4242,ja,2023-12-27 09:07:35+00:00,2023-12-27 09:07:35+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4243,aa,2023-12-27 09:14:54+00:00,2023-12-27 09:14:54+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4244,aa,2023-12-27 10:23:46+00:00,2023-12-27 10:23:46+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4245,ja,2023-12-27 10:25:33+00:00,2023-12-27 10:25:33+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4246,da,2023-12-27 11:35:34+00:00,2023-12-27 11:35:34+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4247,da,2023-12-27 12:02:13+00:00,2023-12-27 12:02:13+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4248,da,2023-12-27 12:05:11+00:00,2023-12-27 12:05:11+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4249,aa,2023-12-27 12:21:43+00:00,2023-12-27 12:21:43+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4250,Moshiur Rahman Shondhi,2023-12-27 14:24:16+00:00,2023-12-27 14:24:16+00:00,0,0,DmcGate10,Group object (2),DMC24
4251,Moshiur Rahman Shondhi,2023-12-27 14:24:19+00:00,2023-12-27 14:24:19+00:00,0,0,DmcGate10,Group object (2),DMC24
4252,Moshiur Rahman Shondhi,2023-12-27 14:24:22+00:00,2023-12-27 14:24:22+00:00,0,0,DmcGate10,Group object (2),DMC24
4253,Moshiur Rahman Shondhi,2023-12-27 14:24:25+00:00,2023-12-27 14:24:25+00:00,0,0,DmcGate10,Group object (2),DMC24
4254,ja,2023-12-28 02:01:57+00:00,2023-12-28 02:01:57+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4255,ja,2023-12-28 03:17:49+00:00,2023-12-28 03:17:49+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4256,da,2023-12-28 03:23:31+00:00,2023-12-28 03:23:31+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4257,ba,2023-12-28 03:38:10+00:00,2023-12-28 03:38:10+00:00,0,0,DmcGate10,Group object (2),test_dmc21
4258,,2023-12-28 06:07:07+00:00,2023-12-28 06:07:07+00:00,0,0,DmcGate10,Group object (2),1
4259,aa,2023-12-28 07:10:52+00:00,2023-12-28 07:10:52+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4260,aa,2023-12-28 07:15:23+00:00,2023-12-28 07:15:23+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4261,ca,2023-12-28 07:22:50+00:00,2023-12-28 07:22:50+00:00,0,0,DmcGate10,Group object (2),test_dmc31
4262,,2023-12-28 07:40:03+00:00,2023-12-28 07:40:03+00:00,0,0,DmcGate10,Group object (2),1
4263,,2023-12-28 07:56:15+00:00,2023-12-28 07:56:15+00:00,0,0,DmcGate10,Group object (2),1
4264,,2023-12-28 08:22:33+00:00,2023-12-28 08:22:33+00:00,0,0,DmcGate10,Group object (2),1
4265,,2023-12-28 08:22:36+00:00,2023-12-28 08:22:36+00:00,0,0,DmcGate10,Group object (2),1
4266,rezvi,2023-12-28 08:22:59+00:00,2023-12-28 08:22:59+00:00,0,0,DmcGate10,Group object (2),1
4267,rezvi,2023-12-28 08:36:13+00:00,2023-12-28 08:36:13+00:00,0,0,DmcGate10,Group object (2),1
4268,rezvi,2023-12-28 08:44:51+00:00,2023-12-28 08:44:51+00:00,0,0,DmcGate10,Group object (2),1
4269,ca,2023-12-28 08:58:27+00:00,2023-12-28 08:58:27+00:00,0,0,DmcGate10,Group object (2),test_dmc31
4270,rezvi,2023-12-28 08:58:50+00:00,2023-12-28 08:58:50+00:00,0,0,DmcGate10,Group object (2),1
4271,rezvi,2023-12-28 09:03:07+00:00,2023-12-28 09:03:07+00:00,0,0,DmcGate10,Group object (2),1
4272,ja,2023-12-28 09:42:09+00:00,2023-12-28 09:42:09+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4273,ja,2023-12-28 09:42:12+00:00,2023-12-28 09:42:12+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4274,rezvi,2023-12-28 09:52:13+00:00,2023-12-28 09:52:13+00:00,0,0,DmcGate10,Group object (2),1
4275,rezvi,2023-12-28 09:56:32+00:00,2023-12-28 09:56:32+00:00,0,0,DmcGate10,Group object (2),1
4276,rezvi,2023-12-28 10:01:09+00:00,2023-12-28 10:01:09+00:00,0,0,DmcGate10,Group object (2),1
