ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
4359,aa,2024-01-01 13:02:45+00:00,2023-12-31 12:25:13+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4360,ea,2024-01-01 13:06:30+00:00,2024-01-01 13:06:30+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4361,adsfgsd,2024-01-01 13:28:03+00:00,2023-12-31 12:29:06+00:00,0,0,DmcGate10,Group object (2),DMC200
4366,ea,2024-01-01 13:56:44+00:00,2024-01-01 13:56:44+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4367,ea,2024-01-01 14:16:04+00:00,2024-01-01 14:16:04+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4368,ja,2024-01-01 15:10:39+00:00,2024-01-01 15:10:39+00:00,0,0,DmcGate10,Group object (2),test_dmc91
4369,rezvi,2024-01-01 15:15:33+00:00,2023-12-31 12:00:56+00:00,0,0,DmcGate10,Group object (2),1
4370,ea,2024-01-01 15:17:04+00:00,2024-01-01 15:17:04+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4371,ea,2024-01-01 15:17:09+00:00,2024-01-01 15:17:09+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4372,da,2024-01-01 15:17:51+00:00,2023-12-31 11:43:42+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4373,ea,2024-01-01 15:19:11+00:00,2024-01-01 15:19:11+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4374,Moshiur Rahman Shondhi,2024-01-01 15:23:09+00:00,2024-01-01 15:23:09+00:00,0,0,DmcGate10,Group object (2),DMC24
4381,Miraz,2023-12-21 09:58:33+00:00,2023-12-31 18:00:00+00:00,0,0,DmcGate10,Group object (23),DMC2
4382,adsfgsd,2024-01-01 13:33:44+00:00,2024-01-01 13:33:44+00:00,0,0,DmcGate10,Group object (2),DMC200
4383,rezvi,2024-01-01 13:39:09+00:00,2024-01-01 13:39:09+00:00,0,0,DmcGate10,Group object (2),1
4384,adsfgsd,2024-01-01 13:41:17+00:00,2024-01-01 13:41:17+00:00,0,0,DmcGate10,Group object (2),DMC200
4385,ea,2024-01-01 13:51:28+00:00,2024-01-01 13:51:28+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4386,da,2024-01-01 15:34:25+00:00,2024-01-01 15:34:25+00:00,0,0,DmcGate10,Group object (2),test_dmc41
4387,aa,2024-01-01 15:55:06+00:00,2024-01-01 15:55:06+00:00,0,0,DmcGate10,Group object (2),test_dmc11
4388,ea,2024-01-01 16:16:25+00:00,2024-01-01 16:16:25+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4389,ea,2024-01-01 16:23:51+00:00,2024-01-01 16:23:51+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4390,ea,2024-01-01 16:23:55+00:00,2024-01-01 16:23:55+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4391,ea,2024-01-01 16:23:58+00:00,2024-01-01 16:23:58+00:00,0,0,DmcGate10,Group object (2),test_dmc51
4392,ba,2024-01-01 10:44:38+00:00,2024-01-01 10:44:38+00:00,0,0,DmcGate10,Group object (2),test_dmc21
4393,ba,2024-01-01 10:50:00+00:00,2024-01-01 10:50:00+00:00,0,0,DmcGate10,Group object (2),test_dmc21
4394,rezvi,2024-01-01 16:53:45+00:00,2024-01-01 16:53:45+00:00,0,0,DmcGate10,Group object (2),1
4395,rezvi,2024-01-01 16:53:48+00:00,2024-01-01 16:53:48+00:00,0,0,DmcGate10,Group object (2),1
4396,rezvi,2024-01-01 16:53:57+00:00,2024-01-01 16:53:57+00:00,0,0,DmcGate10,Group object (2),1
4397,rezvi,2024-01-01 16:54:03+00:00,2024-01-01 16:54:03+00:00,0,0,DmcGate10,Group object (2),1
4398,rezvi,2024-01-01 16:54:13+00:00,2024-01-01 16:54:13+00:00,0,0,DmcGate10,Group object (2),1
4399,rezvi,2024-01-01 16:54:26+00:00,2024-01-01 16:54:26+00:00,0,0,DmcGate10,Group object (2),1
4400,rezvi,2024-01-01 16:54:46+00:00,2024-01-01 16:54:46+00:00,0,0,DmcGate10,Group object (2),1
4401,rezvi,2024-01-01 16:54:49+00:00,2024-01-01 16:54:49+00:00,0,0,DmcGate10,Group object (2),1
4402,rezvi,2024-01-01 16:54:55+00:00,2024-01-01 16:54:55+00:00,0,0,DmcGate10,Group object (2),1
4403,rezvi,2024-01-01 16:55:22+00:00,2024-01-01 16:55:22+00:00,0,0,DmcGate10,Group object (2),1
4404,ca,2024-01-01 16:58:56+00:00,2024-01-01 16:58:56+00:00,0,0,DmcGate10,Group object (2),test_dmc31
4405,ca,2024-01-01 17:00:53+00:00,2024-01-01 17:00:53+00:00,0,0,DmcGate10,Group object (2),test_dmc31
4406,aa,2024-01-01 17:11:23+00:00,2024-01-01 17:11:23+00:00,0,0,DmcGate10,Group object (2),test_dmc11
