ID,username,InTime,device_id,group_id,employee_id
5585,rezvi,2023-12-24 03:16:42+00:00,DmcGate10,Group object (2),1
5586,rezvi,2023-12-24 03:18:21+00:00,DmcGate10,Group object (2),1
5587,rezvi,2023-12-24 03:18:29+00:00,DmcGate10,Group object (2),1
5588,rezvi,2023-12-24 03:22:56+00:00,DmcGate10,Group object (2),1
5589,rezvi,2023-12-24 03:23:00+00:00,DmcGate10,Group object (2),1
5590,rezvi,2023-12-24 03:23:03+00:00,DmcGate10,Group object (2),1
5591,rezvi,2023-12-24 03:52:29+00:00,DmcGate10,Group object (2),1
5592,rezvi,2023-12-24 03:54:03+00:00,DmcGate10,Group object (2),1
5593,rezvi,2023-12-24 04:33:40+00:00,DmcGate10,Group object (2),1
5594,rezvi,2023-12-24 04:36:59+00:00,DmcGate10,Group object (2),1
5595,rezvi,2023-12-24 04:39:16+00:00,DmcGate10,Group object (2),1
5596,rezvi,2023-12-24 04:39:38+00:00,DmcGate10,Group object (2),1
5597,rezvi,2023-12-24 04:39:55+00:00,DmcGate10,Group object (2),1
5598,Miraz,2023-12-24 05:13:09+00:00,DmcGate10,Group object (23),DMC2
5599,rezvi,2023-12-24 06:46:21+00:00,DmcGate10,Group object (2),1
5600,rezvi,2023-12-24 07:39:41+00:00,DmcGate10,Group object (2),1
5601,rezvi,2023-12-24 08:07:00+00:00,DmcGate10,Group object (2),1
5602,rezvi,2023-12-24 09:02:23+00:00,DmcGate10,Group object (2),1
5603,rezvi,2023-12-24 10:20:42+00:00,DmcGate10,Group object (2),1
5604,rezvi,2023-12-24 10:24:25+00:00,DmcGate10,Group object (2),1
5605,rezvi,2023-12-24 11:39:01+00:00,DmcGate10,Group object (2),1
5606,rezvi,2023-12-26 06:53:08+00:00,DmcGate10,Group object (2),1
5607,rezvi,2023-12-26 06:53:11+00:00,DmcGate10,Group object (2),1
5608,rezvi,2023-12-26 08:22:23+00:00,DmcGate10,Group object (2),1
5609,rezvi,2023-12-26 10:03:17+00:00,DmcGate10,Group object (2),1
5610,rezvi,2023-12-26 10:29:38+00:00,DmcGate10,Group object (2),1
5611,rezvi,2023-12-26 10:35:10+00:00,DmcGate10,Group object (2),1
5612,rezvi,2023-12-26 13:23:05+00:00,DmcGate10,Group object (2),1
5613,rezvi,2023-12-26 13:30:38+00:00,DmcGate10,Group object (2),1
5614,rezvi,2023-12-27 03:12:43+00:00,DmcGate10,Group object (2),1
5615,rezvi,2023-12-27 03:12:44+00:00,DmcGate10,Group object (2),1
5616,rezvi,2023-12-27 03:12:59+00:00,DmcGate10,Group object (2),1
5617,rezvi,2023-12-27 03:13:00+00:00,DmcGate10,Group object (2),1
5618,rezvi,2023-12-27 05:16:09+00:00,DmcGate10,Group object (2),1
5619,rezvi,2023-12-27 05:16:39+00:00,DmcGate10,Group object (2),1
5620,,2023-12-27 05:18:20+00:00,DmcGate10,Group object (2),1
5621,,2023-12-27 05:19:39+00:00,DmcGate10,Group object (2),1
5622,,2023-12-27 05:21:03+00:00,DmcGate10,Group object (2),1
5623,,2023-12-27 06:57:12+00:00,DmcGate10,Group object (2),1
5624,Miraz,2023-12-27 06:58:57+00:00,DmcGate10,Group object (23),DMC2
5625,Miraz,2023-12-27 06:59:00+00:00,DmcGate10,Group object (23),DMC2
