ID,username,InTime,device_id,group_id,employee_id
5882,rezvi,2023-12-24 03:16:42+00:00,DmcGate10,Group object (2),1
5883,rezvi,2023-12-24 03:18:21+00:00,DmcGate10,Group object (2),1
5884,rezvi,2023-12-24 03:18:29+00:00,DmcGate10,Group object (2),1
5885,rezvi,2023-12-24 03:22:56+00:00,DmcGate10,Group object (2),1
5886,rezvi,2023-12-24 03:23:00+00:00,DmcGate10,Group object (2),1
5887,rezvi,2023-12-24 03:23:03+00:00,DmcGate10,Group object (2),1
5888,rezvi,2023-12-24 03:52:29+00:00,DmcGate10,Group object (2),1
5889,rezvi,2023-12-24 03:54:03+00:00,DmcGate10,Group object (2),1
5890,rezvi,2023-12-24 04:33:40+00:00,DmcGate10,Group object (2),1
5891,rezvi,2023-12-24 04:36:59+00:00,DmcGate10,Group object (2),1
5892,rezvi,2023-12-24 04:39:16+00:00,DmcGate10,Group object (2),1
5893,rezvi,2023-12-24 04:39:38+00:00,DmcGate10,Group object (2),1
5894,rezvi,2023-12-24 04:39:55+00:00,DmcGate10,Group object (2),1
5895,Miraz,2023-12-24 05:13:09+00:00,DmcGate10,Group object (23),DMC2
5896,rezvi,2023-12-24 06:46:21+00:00,DmcGate10,Group object (2),1
5897,rezvi,2023-12-24 07:39:41+00:00,DmcGate10,Group object (2),1
5898,rezvi,2023-12-24 08:07:00+00:00,DmcGate10,Group object (2),1
5899,rezvi,2023-12-24 09:02:23+00:00,DmcGate10,Group object (2),1
5900,rezvi,2023-12-24 10:20:42+00:00,DmcGate10,Group object (2),1
5901,rezvi,2023-12-24 10:24:25+00:00,DmcGate10,Group object (2),1
5902,rezvi,2023-12-24 11:39:01+00:00,DmcGate10,Group object (2),1
5903,rezvi,2023-12-26 06:53:08+00:00,DmcGate10,Group object (2),1
5904,rezvi,2023-12-26 06:53:11+00:00,DmcGate10,Group object (2),1
5905,rezvi,2023-12-26 08:22:23+00:00,DmcGate10,Group object (2),1
5906,rezvi,2023-12-26 10:03:17+00:00,DmcGate10,Group object (2),1
5907,rezvi,2023-12-26 10:29:38+00:00,DmcGate10,Group object (2),1
5908,rezvi,2023-12-26 10:35:10+00:00,DmcGate10,Group object (2),1
5909,rezvi,2023-12-26 13:23:05+00:00,DmcGate10,Group object (2),1
5910,rezvi,2023-12-26 13:30:38+00:00,DmcGate10,Group object (2),1
5911,rezvi,2023-12-27 03:12:43+00:00,DmcGate10,Group object (2),1
5912,rezvi,2023-12-27 03:12:44+00:00,DmcGate10,Group object (2),1
5913,rezvi,2023-12-27 03:12:59+00:00,DmcGate10,Group object (2),1
5914,rezvi,2023-12-27 03:13:00+00:00,DmcGate10,Group object (2),1
5915,rezvi,2023-12-27 05:16:09+00:00,DmcGate10,Group object (2),1
5916,rezvi,2023-12-27 05:16:39+00:00,DmcGate10,Group object (2),1
5917,,2023-12-27 05:18:20+00:00,DmcGate10,Group object (2),1
5918,,2023-12-27 05:19:39+00:00,DmcGate10,Group object (2),1
5919,,2023-12-27 05:21:03+00:00,DmcGate10,Group object (2),1
5920,,2023-12-27 06:57:12+00:00,DmcGate10,Group object (2),1
5921,Miraz,2023-12-27 06:58:57+00:00,DmcGate10,Group object (23),DMC2
5922,Miraz,2023-12-27 06:59:00+00:00,DmcGate10,Group object (23),DMC2
5923,aa,2023-12-27 07:26:22+00:00,DmcGate10,Group object (2),test_dmc11
5924,aa,2023-12-27 07:26:31+00:00,DmcGate10,Group object (2),test_dmc11
5925,,2023-12-27 07:41:27+00:00,DmcGate10,Group object (2),1
5926,,2023-12-27 07:48:31+00:00,DmcGate10,Group object (2),1
5927,da,2023-12-27 07:54:11+00:00,DmcGate10,Group object (2),test_dmc41
5928,,2023-12-27 08:26:31+00:00,DmcGate10,Group object (2),1
5929,ja,2023-12-27 09:07:35+00:00,DmcGate10,Group object (2),test_dmc91
5930,Miraz,2023-12-27 09:14:23+00:00,DmcGate10,Group object (23),DMC2
5931,Miraz,2023-12-27 09:14:26+00:00,DmcGate10,Group object (23),DMC2
5932,Miraz,2023-12-27 09:14:30+00:00,DmcGate10,Group object (23),DMC2
5933,Miraz,2023-12-27 09:14:33+00:00,DmcGate10,Group object (23),DMC2
5934,Miraz,2023-12-27 09:14:36+00:00,DmcGate10,Group object (23),DMC2
5935,aa,2023-12-27 09:14:54+00:00,DmcGate10,Group object (2),test_dmc11
5936,Miraz,2023-12-27 10:09:12+00:00,DmcGate10,Group object (23),DMC2
5937,aa,2023-12-27 10:23:46+00:00,DmcGate10,Group object (2),test_dmc11
5938,ja,2023-12-27 10:25:33+00:00,DmcGate10,Group object (2),test_dmc91
5939,da,2023-12-27 11:35:34+00:00,DmcGate10,Group object (2),test_dmc41
5940,da,2023-12-27 12:02:13+00:00,DmcGate10,Group object (2),test_dmc41
5941,da,2023-12-27 12:05:11+00:00,DmcGate10,Group object (2),test_dmc41
5942,aa,2023-12-27 12:21:43+00:00,DmcGate10,Group object (2),test_dmc11
5943,Moshiur Rahman Shondhi,2023-12-27 14:24:16+00:00,DmcGate10,Group object (2),DMC24
5944,Moshiur Rahman Shondhi,2023-12-27 14:24:19+00:00,DmcGate10,Group object (2),DMC24
5945,Moshiur Rahman Shondhi,2023-12-27 14:24:22+00:00,DmcGate10,Group object (2),DMC24
5946,Moshiur Rahman Shondhi,2023-12-27 14:24:25+00:00,DmcGate10,Group object (2),DMC24
5947,ja,2023-12-28 02:01:57+00:00,DmcGate10,Group object (2),test_dmc91
5948,ja,2023-12-28 03:17:49+00:00,DmcGate10,Group object (2),test_dmc91
5949,da,2023-12-28 03:23:31+00:00,DmcGate10,Group object (2),test_dmc41
5950,ba,2023-12-28 03:38:10+00:00,DmcGate10,Group object (2),test_dmc21
5951,,2023-12-28 06:07:07+00:00,DmcGate10,Group object (2),1
5952,aa,2023-12-28 07:10:52+00:00,DmcGate10,Group object (2),test_dmc11
5953,aa,2023-12-28 07:15:23+00:00,DmcGate10,Group object (2),test_dmc11
5954,ca,2023-12-28 07:22:50+00:00,DmcGate10,Group object (2),test_dmc31
5955,,2023-12-28 07:40:03+00:00,DmcGate10,Group object (2),1
5956,,2023-12-28 07:56:15+00:00,DmcGate10,Group object (2),1
5957,,2023-12-28 08:22:33+00:00,DmcGate10,Group object (2),1
5958,,2023-12-28 08:22:36+00:00,DmcGate10,Group object (2),1
5959,rezvi,2023-12-28 08:22:59+00:00,DmcGate10,Group object (2),1
5960,rezvi,2023-12-28 08:36:13+00:00,DmcGate10,Group object (2),1
