ID,username,InTime,device_id,group_id,employee_id
4413,Miraz,2023-12-21 09:58:33+00:00,DmcGate10,Group object (23),DMC2
4414,Miraz,2023-12-21 09:58:36+00:00,DmcGate10,Group object (23),DMC2
4415,Miraz,2023-12-21 09:58:49+00:00,DmcGate10,Group object (23),DMC2
4416,Miraz,2023-12-21 09:58:52+00:00,DmcGate10,Group object (23),DMC2
4417,Miraz,2023-12-21 09:58:55+00:00,DmcGate10,Group object (23),DMC2
4418,Miraz,2023-12-21 09:58:59+00:00,DmcGate10,Group object (23),DMC2
4419,Miraz,2023-12-21 09:59:06+00:00,DmcGate10,Group object (23),DMC2
4420,rezvi,2023-12-21 09:59:29+00:00,DmcGate10,Group object (2),1
4421,rezvi,2023-12-21 10:03:46+00:00,DmcGate10,Group object (2),1
4422,rezvi,2023-12-21 10:04:08+00:00,DmcGate10,Group object (2),1
4423,rezvi,2023-12-21 10:07:29+00:00,DmcGate10,Group object (2),1
4424,rezvi,2023-12-21 12:19:13+00:00,DmcGate10,Group object (2),1
4425,rezvi,2023-12-21 12:19:29+00:00,DmcGate10,Group object (2),1
4426,Miraz,2023-12-21 13:15:26+00:00,DmcGate10,Group object (23),DMC2
4427,Miraz,2023-12-21 13:15:29+00:00,DmcGate10,Group object (23),DMC2
4428,Miraz,2023-12-21 13:15:33+00:00,DmcGate10,Group object (23),DMC2
4429,Miraz,2023-12-21 13:15:36+00:00,DmcGate10,Group object (23),DMC2
4430,Miraz,2023-12-21 13:15:39+00:00,DmcGate10,Group object (23),DMC2
4431,Miraz,2023-12-21 13:15:45+00:00,DmcGate10,Group object (23),DMC2
4432,Miraz,2023-12-21 13:15:48+00:00,DmcGate10,Group object (23),DMC2
4433,Miraz,2023-12-21 13:15:53+00:00,DmcGate10,Group object (23),DMC2
4434,Miraz,2023-12-21 13:15:56+00:00,DmcGate10,Group object (23),DMC2
4435,Miraz,2023-12-21 13:15:59+00:00,DmcGate10,Group object (23),DMC2
4436,Miraz,2023-12-21 13:16:02+00:00,DmcGate10,Group object (23),DMC2
4437,Miraz,2023-12-21 13:16:05+00:00,DmcGate10,Group object (23),DMC2
4438,Miraz,2023-12-21 13:16:08+00:00,DmcGate10,Group object (23),DMC2
4439,Miraz,2023-12-21 13:16:11+00:00,DmcGate10,Group object (23),DMC2
4440,Miraz,2023-12-21 13:16:14+00:00,DmcGate10,Group object (23),DMC2
4441,Miraz,2023-12-21 13:16:18+00:00,DmcGate10,Group object (23),DMC2
4442,Miraz,2023-12-21 13:16:21+00:00,DmcGate10,Group object (23),DMC2
4443,Miraz,2023-12-21 13:16:25+00:00,DmcGate10,Group object (23),DMC2
4444,Miraz,2023-12-21 13:16:29+00:00,DmcGate10,Group object (23),DMC2
4445,Miraz,2023-12-21 13:16:32+00:00,DmcGate10,Group object (23),DMC2
4446,Miraz,2023-12-21 13:16:35+00:00,DmcGate10,Group object (23),DMC2
4447,Miraz,2023-12-21 13:16:38+00:00,DmcGate10,Group object (23),DMC2
4448,Miraz,2023-12-21 13:16:41+00:00,DmcGate10,Group object (23),DMC2
4449,Miraz,2023-12-21 13:16:44+00:00,DmcGate10,Group object (23),DMC2
4450,Miraz,2023-12-21 13:16:48+00:00,DmcGate10,Group object (23),DMC2
4451,Miraz,2023-12-21 13:16:51+00:00,DmcGate10,Group object (23),DMC2
4452,Miraz,2023-12-21 13:16:54+00:00,DmcGate10,Group object (23),DMC2
