ID,username,InTime,OutTime,total_work_minutes,cumalative_work_minutes,device_id,group_id,employee_id
5721,rezvi,2023-12-24 03:16:42+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),1
5722,rezvi,2023-12-24 03:16:42+00:00,2023-12-24 03:18:21+00:00,0,0,DmcGate10,Group object (2),1
5723,rezvi,2023-12-24 03:18:21+00:00,2023-12-24 03:18:29+00:00,0,0,DmcGate10,Group object (2),1
5724,rezvi,2023-12-24 03:18:29+00:00,2023-12-24 03:22:56+00:00,0,0,DmcGate10,Group object (2),1
5725,rezvi,2023-12-24 03:22:56+00:00,2023-12-24 03:23:00+00:00,0,0,DmcGate10,Group object (2),1
5726,rezvi,2023-12-24 03:23:00+00:00,2023-12-24 03:23:03+00:00,0,0,DmcGate10,Group object (2),1
5727,rezvi,2023-12-24 03:23:03+00:00,2023-12-24 03:52:29+00:00,0,0,DmcGate10,Group object (2),1
5728,rezvi,2023-12-24 03:52:29+00:00,2023-12-24 03:54:03+00:00,0,0,DmcGate10,Group object (2),1
5729,rezvi,2023-12-24 03:54:03+00:00,2023-12-24 04:33:40+00:00,0,0,DmcGate10,Group object (2),1
5730,rezvi,2023-12-24 04:33:40+00:00,2023-12-24 04:36:59+00:00,0,0,DmcGate10,Group object (2),1
5731,rezvi,2023-12-24 04:36:59+00:00,2023-12-24 04:39:16+00:00,0,0,DmcGate10,Group object (2),1
5732,rezvi,2023-12-24 04:39:16+00:00,2023-12-24 04:39:38+00:00,0,0,DmcGate10,Group object (2),1
5733,rezvi,2023-12-24 04:39:38+00:00,2023-12-24 04:39:55+00:00,0,0,DmcGate10,Group object (2),1
5734,rezvi,2023-12-24 04:39:55+00:00,2023-12-24 06:46:21+00:00,0,0,DmcGate10,Group object (2),1
5735,Miraz,2023-12-24 05:13:09+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (23),DMC2
5736,Miraz,2023-12-24 05:13:09+00:00,2023-12-27 06:58:57+00:00,0,0,DmcGate10,Group object (23),DMC2
5737,rezvi,2023-12-24 06:46:21+00:00,2023-12-24 07:39:41+00:00,0,0,DmcGate10,Group object (2),1
5738,rezvi,2023-12-24 07:39:41+00:00,2023-12-24 08:07:00+00:00,0,0,DmcGate10,Group object (2),1
5739,rezvi,2023-12-24 08:07:00+00:00,2023-12-24 09:02:23+00:00,0,0,DmcGate10,Group object (2),1
5740,rezvi,2023-12-24 09:02:23+00:00,2023-12-24 10:20:42+00:00,0,0,DmcGate10,Group object (2),1
5741,rezvi,2023-12-24 10:20:42+00:00,2023-12-24 10:24:25+00:00,0,0,DmcGate10,Group object (2),1
5742,rezvi,2023-12-24 10:24:25+00:00,2023-12-24 11:39:01+00:00,0,0,DmcGate10,Group object (2),1
5743,rezvi,2023-12-24 11:39:01+00:00,2023-12-26 06:53:08+00:00,0,0,DmcGate10,Group object (2),1
5744,rezvi,2023-12-26 06:53:08+00:00,2023-12-26 06:53:11+00:00,0,0,DmcGate10,Group object (2),1
5745,rezvi,2023-12-26 06:53:11+00:00,2023-12-26 08:22:23+00:00,0,0,DmcGate10,Group object (2),1
5746,rezvi,2023-12-26 08:22:23+00:00,2023-12-26 10:03:17+00:00,0,0,DmcGate10,Group object (2),1
5747,rezvi,2023-12-26 10:03:17+00:00,2023-12-26 10:29:38+00:00,0,0,DmcGate10,Group object (2),1
5748,rezvi,2023-12-26 10:29:38+00:00,2023-12-26 10:35:10+00:00,0,0,DmcGate10,Group object (2),1
5749,rezvi,2023-12-26 10:35:10+00:00,2023-12-26 13:23:05+00:00,0,0,DmcGate10,Group object (2),1
5750,rezvi,2023-12-26 13:23:05+00:00,2023-12-26 13:30:38+00:00,0,0,DmcGate10,Group object (2),1
5751,rezvi,2023-12-26 13:30:38+00:00,2023-12-27 03:12:43+00:00,0,0,DmcGate10,Group object (2),1
5752,rezvi,2023-12-27 03:12:43+00:00,2023-12-27 03:12:44+00:00,0,0,DmcGate10,Group object (2),1
5753,rezvi,2023-12-27 03:12:44+00:00,2023-12-27 03:12:59+00:00,0,0,DmcGate10,Group object (2),1
5754,rezvi,2023-12-27 03:12:59+00:00,2023-12-27 03:13:00+00:00,0,0,DmcGate10,Group object (2),1
5755,rezvi,2023-12-27 03:13:00+00:00,2023-12-27 05:16:09+00:00,0,0,DmcGate10,Group object (2),1
5756,rezvi,2023-12-27 05:16:09+00:00,2023-12-27 05:16:39+00:00,0,0,DmcGate10,Group object (2),1
5757,rezvi,2023-12-27 05:16:39+00:00,2023-12-27 05:18:20+00:00,0,0,DmcGate10,Group object (2),1
5758,,2023-12-27 05:18:20+00:00,2023-12-27 05:18:20+00:00,0,0,DmcGate10,Group object (2),1
5759,,2023-12-27 05:19:39+00:00,2023-12-27 05:19:39+00:00,0,0,DmcGate10,Group object (2),1
5760,,2023-12-27 05:21:03+00:00,2023-12-27 05:21:03+00:00,0,0,DmcGate10,Group object (2),1
5761,,2023-12-27 06:57:12+00:00,2023-12-27 06:57:12+00:00,0,0,DmcGate10,Group object (2),1
5762,Miraz,2023-12-27 06:58:57+00:00,2023-12-27 06:59:00+00:00,0,0,DmcGate10,Group object (23),DMC2
5763,Miraz,2023-12-27 06:59:00+00:00,2023-12-27 09:14:23+00:00,0,0,DmcGate10,Group object (23),DMC2
5764,aa,2023-12-27 07:26:22+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),test_dmc11
5765,aa,2023-12-27 07:26:22+00:00,2023-12-27 07:26:31+00:00,0,0,DmcGate10,Group object (2),test_dmc11
5766,aa,2023-12-27 07:26:31+00:00,2023-12-27 09:14:54+00:00,0,0,DmcGate10,Group object (2),test_dmc11
5767,,2023-12-27 07:41:27+00:00,2023-12-27 07:41:27+00:00,0,0,DmcGate10,Group object (2),1
5768,,2023-12-27 07:48:31+00:00,2023-12-27 07:48:31+00:00,0,0,DmcGate10,Group object (2),1
5769,da,2023-12-27 07:54:11+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),test_dmc41
5770,da,2023-12-27 07:54:11+00:00,2023-12-27 11:35:34+00:00,0,0,DmcGate10,Group object (2),test_dmc41
5771,,2023-12-27 08:26:31+00:00,2023-12-27 08:26:31+00:00,0,0,DmcGate10,Group object (2),1
5772,ja,2023-12-27 09:07:35+00:00,2024-01-02 18:00:00+00:00,0,0,DmcGate10,Group object (2),test_dmc91
5773,ja,2023-12-27 09:07:35+00:00,2023-12-27 10:25:33+00:00,0,0,DmcGate10,Group object (2),test_dmc91
