r_clsf_record_id,CardName,InTime,RecNo,RoomNumber,Status,Type,image_url,device_id,employee_id
4413,Miraz,2023-12-21 09:58:33+00:00,8,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_98_100_20231221175833373.jpg,DmcGate10,DMC2
4414,Miraz,2023-12-21 09:58:36+00:00,9,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_97_100_20231221175836232.jpg,DmcGate10,DMC2
4415,Miraz,2023-12-21 09:58:49+00:00,10,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_99_100_20231221175849275.jpg,DmcGate10,DMC2
4416,Miraz,2023-12-21 09:58:52+00:00,11,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_93_100_20231221175852459.jpg,DmcGate10,DMC2
4417,Miraz,2023-12-21 09:58:55+00:00,12,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_98_100_20231221175855573.jpg,DmcGate10,DMC2
4418,Miraz,2023-12-21 09:58:59+00:00,13,,1,Entry,/SnapShotFilePath/2023-12-21/17/58/DMC2_98_100_20231221175859037.jpg,DmcGate10,DMC2
4419,Miraz,2023-12-21 09:59:06+00:00,14,,1,Entry,/SnapShotFilePath/2023-12-21/17/59/DMC2_90_100_20231221175906896.jpg,DmcGate10,DMC2
4420,rezvi,2023-12-21 09:59:29+00:00,15,,1,Entry,/SnapShotFilePath/2023-12-21/17/59/1_98_100_20231221175929806.jpg,DmcGate10,1
4421,rezvi,2023-12-21 10:03:46+00:00,16,,1,Entry,/SnapShotFilePath/2023-12-21/18/03/1_99_100_20231221180346648.jpg,DmcGate10,1
4422,rezvi,2023-12-21 10:04:08+00:00,17,,1,Entry,/SnapShotFilePath/2023-12-21/18/04/1_99_100_20231221180408049.jpg,DmcGate10,1
4423,rezvi,2023-12-21 10:07:29+00:00,28,,1,Entry,/SnapShotFilePath/2023-12-21/18/07/1_99_100_20231221180729977.jpg,DmcGate10,1
4424,rezvi,2023-12-21 12:19:13+00:00,43,,1,Entry,/SnapShotFilePath/2023-12-21/20/19/1_99_100_20231221201913992.jpg,DmcGate10,1
4425,rezvi,2023-12-21 12:19:29+00:00,45,,1,Entry,/SnapShotFilePath/2023-12-21/20/19/1_99_100_20231221201929900.jpg,DmcGate10,1
4426,Miraz,2023-12-21 13:15:26+00:00,107,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_94_100_20231221211526123.jpg,DmcGate10,DMC2
4427,Miraz,2023-12-21 13:15:29+00:00,108,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_99_100_20231221211529964.jpg,DmcGate10,DMC2
4428,Miraz,2023-12-21 13:15:33+00:00,109,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_99_100_20231221211533092.jpg,DmcGate10,DMC2
4429,Miraz,2023-12-21 13:15:36+00:00,110,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_99_100_20231221211536238.jpg,DmcGate10,DMC2
4430,Miraz,2023-12-21 13:15:39+00:00,111,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_99_100_20231221211539366.jpg,DmcGate10,DMC2
4431,Miraz,2023-12-21 13:15:45+00:00,112,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_85_100_20231221211545537.jpg,DmcGate10,DMC2
4432,Miraz,2023-12-21 13:15:48+00:00,113,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_87_100_20231221211548857.jpg,DmcGate10,DMC2
4433,Miraz,2023-12-21 13:15:53+00:00,114,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_90_100_20231221211553105.jpg,DmcGate10,DMC2
4434,Miraz,2023-12-21 13:15:56+00:00,115,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_94_100_20231221211556336.jpg,DmcGate10,DMC2
4435,Miraz,2023-12-21 13:15:59+00:00,116,,1,Entry,/SnapShotFilePath/2023-12-21/21/15/DMC2_99_100_20231221211559453.jpg,DmcGate10,DMC2
4436,Miraz,2023-12-21 13:16:02+00:00,117,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211602593.jpg,DmcGate10,DMC2
4437,Miraz,2023-12-21 13:16:05+00:00,118,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_98_100_20231221211605522.jpg,DmcGate10,DMC2
4438,Miraz,2023-12-21 13:16:08+00:00,119,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211608678.jpg,DmcGate10,DMC2
4439,Miraz,2023-12-21 13:16:11+00:00,120,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211611723.jpg,DmcGate10,DMC2
4440,Miraz,2023-12-21 13:16:14+00:00,121,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211614866.jpg,DmcGate10,DMC2
4441,Miraz,2023-12-21 13:16:18+00:00,122,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211618007.jpg,DmcGate10,DMC2
4442,Miraz,2023-12-21 13:16:21+00:00,123,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_99_100_20231221211621023.jpg,DmcGate10,DMC2
4443,Miraz,2023-12-21 13:16:25+00:00,124,,1,Entry,/SnapShotFilePath/2023-12-21/21/16/DMC2_97_100_20231221211625985.jpg,DmcGate10,DMC2
