ID,username,InTime,device_id,group_id,employee_id
2318,PRINCE,2024-01-24 03:34:13+00:00,DmcGate2,Group object (4),1
2319,PRINCE,2024-01-24 03:34:10+00:00,DmcGate2,Group object (4),1
2320,PRINCE,2024-01-24 05:44:40+00:00,DmcGate2,Group object (4),1
2321,PRINCE,2024-01-24 05:44:30+00:00,DmcGate2,Group object (4),1
2322,nayem,2024-01-23 08:56:18+00:00,DmcGate1,Group object (2),DMC13
2323,nayem,2024-01-23 08:56:15+00:00,DmcGate1,Group object (2),DMC13
2324,Miraz,2024-01-23 06:41:35+00:00,DmcGate1,Group object (1),DMC1
2325,Sathay Akter,2024-01-23 06:12:37+00:00,DmcGate1,Group object (2),EMP_004
2326,Mr. Tanim,2024-01-22 14:42:22+00:00,DmcGate1,Group object (3),EMP_006
2327,Mr. Tanim,2024-01-22 14:42:19+00:00,DmcGate1,Group object (3),EMP_006
2328,Mr. Tanim,2024-01-22 14:42:16+00:00,DmcGate1,Group object (3),EMP_006
2329,Mr. Tanim,2024-01-22 14:42:13+00:00,DmcGate1,Group object (3),EMP_006
2330,Mr. Tanim,2024-01-22 14:42:10+00:00,DmcGate1,Group object (3),EMP_006
2331,Mr. Tanim,2024-01-22 14:42:07+00:00,DmcGate1,Group object (3),EMP_006
2332,Mr. Tanim,2024-01-22 14:42:04+00:00,DmcGate1,Group object (3),EMP_006
2333,MASUD,2024-01-22 12:42:10+00:00,DmcGate1,Group object (2),DMC15
2334,MASUD,2024-01-22 12:41:56+00:00,DmcGate1,Group object (2),DMC15
2335,MASUD,2024-01-22 12:41:53+00:00,DmcGate1,Group object (2),DMC15
2336,MASUD,2024-01-22 12:41:40+00:00,DmcGate1,Group object (2),DMC15
2337,MASUD,2024-01-22 12:41:30+00:00,DmcGate1,Group object (2),DMC15
2338,MASUD,2024-01-22 12:41:23+00:00,DmcGate1,Group object (2),DMC15
2339,MASUD,2024-01-22 12:41:20+00:00,DmcGate1,Group object (2),DMC15
2340,MASUD,2024-01-22 12:41:17+00:00,DmcGate1,Group object (2),DMC15
2341,Miraz,2024-01-22 11:17:48+00:00,DmcGate1,Group object (1),DMC1
2342,Miraz,2024-01-22 11:17:15+00:00,DmcGate1,Group object (1),DMC1
2343,Sathay Akter,2024-01-22 09:37:37+00:00,DmcGate1,Group object (2),EMP_004
2344,Mosharrof,2024-01-21 12:29:30+00:00,DmcGate1,Group object (1),DMC2
2345,Miraz,2024-01-21 12:23:09+00:00,DmcGate1,Group object (1),DMC1
2346,Sathay Akter,2024-01-21 07:25:00+00:00,DmcGate1,Group object (2),EMP_004
2347,nayem,2024-01-21 06:25:26+00:00,DmcGate1,Group object (2),DMC13
2348,nayem,2024-01-21 06:22:29+00:00,DmcGate1,Group object (2),DMC13
2349,nayem,2024-01-21 06:22:04+00:00,DmcGate1,Group object (2),DMC13
2350,nayem,2024-01-21 06:21:57+00:00,DmcGate1,Group object (2),DMC13
2351,nayem,2024-01-21 06:21:48+00:00,DmcGate1,Group object (2),DMC13
2352,nayem,2024-01-21 06:21:43+00:00,DmcGate1,Group object (2),DMC13
2353,nayem,2024-01-21 06:18:52+00:00,DmcGate1,Group object (2),DMC13
2354,nayem,2024-01-21 06:18:49+00:00,DmcGate1,Group object (2),DMC13
2355,nayem,2024-01-21 06:18:46+00:00,DmcGate1,Group object (2),DMC13
2356,nayem,2024-01-21 06:18:42+00:00,DmcGate1,Group object (2),DMC13
2357,nayem,2024-01-21 06:18:38+00:00,DmcGate1,Group object (2),DMC13
2358,nayem,2024-01-21 06:18:35+00:00,DmcGate1,Group object (2),DMC13
2359,nayem,2024-01-18 11:43:14+00:00,DmcGate1,Group object (2),DMC13
2360,nayem,2024-01-18 10:41:34+00:00,DmcGate1,Group object (2),DMC13
2361,nayem,2024-01-18 10:41:30+00:00,DmcGate1,Group object (2),DMC13
2362,nayem,2024-01-18 10:41:27+00:00,DmcGate1,Group object (2),DMC13
2363,nayem,2024-01-18 10:41:13+00:00,DmcGate1,Group object (2),DMC13
2364,Mr. Tanim,2024-01-18 10:39:45+00:00,DmcGate1,Group object (3),EMP_006
2365,Mr. Tanim,2024-01-18 10:39:42+00:00,DmcGate1,Group object (3),EMP_006
2366,nayem,2024-01-18 09:36:19+00:00,DmcGate1,Group object (2),DMC13
2367,nayem,2024-01-18 09:21:33+00:00,DmcGate1,Group object (2),DMC13
2368,nayem,2024-01-18 09:10:54+00:00,DmcGate1,Group object (2),DMC13
2369,nayem,2024-01-18 09:10:09+00:00,DmcGate1,Group object (2),DMC13
2370,Sathay Akter,2024-01-18 09:08:57+00:00,DmcGate1,Group object (2),EMP_004
2371,Sathay Akter,2024-01-18 09:08:54+00:00,DmcGate1,Group object (2),EMP_004
2372,Sathay Akter,2024-01-18 09:02:15+00:00,DmcGate1,Group object (2),EMP_004
2373,Sathay Akter,2024-01-18 09:02:12+00:00,DmcGate1,Group object (2),EMP_004
2374,nayem,2024-01-18 07:58:13+00:00,DmcGate1,Group object (2),DMC13
2375,nayem,2024-01-18 07:57:47+00:00,DmcGate1,Group object (2),DMC13
2376,nayem,2024-01-18 07:57:34+00:00,DmcGate1,Group object (2),DMC13
2377,nayem,2024-01-18 07:57:31+00:00,DmcGate1,Group object (2),DMC13
2378,nayem,2024-01-18 07:55:36+00:00,DmcGate1,Group object (2),DMC13
2379,nayem,2024-01-18 07:55:28+00:00,DmcGate1,Group object (2),DMC13
2380,nayem,2024-01-18 07:55:23+00:00,DmcGate1,Group object (2),DMC13
2381,nayem,2024-01-18 07:55:07+00:00,DmcGate1,Group object (2),DMC13
2382,Mosharrof,2024-01-18 07:52:12+00:00,DmcGate1,Group object (1),DMC2
2383,Mosharrof,2024-01-18 07:52:09+00:00,DmcGate1,Group object (1),DMC2
2384,Mosharrof,2024-01-18 07:51:56+00:00,DmcGate1,Group object (1),DMC2
2385,Mosharrof,2024-01-18 07:51:50+00:00,DmcGate1,Group object (1),DMC2
2386,Mosharrof,2024-01-18 07:51:37+00:00,DmcGate1,Group object (1),DMC2
2387,Mosharrof,2024-01-18 07:51:17+00:00,DmcGate1,Group object (1),DMC2
2388,Mosharrof,2024-01-18 07:51:14+00:00,DmcGate1,Group object (1),DMC2
2389,Mosharrof,2024-01-18 07:51:10+00:00,DmcGate1,Group object (1),DMC2
2390,nayem,2024-01-18 07:41:17+00:00,DmcGate1,Group object (2),DMC13
2391,nayem,2024-01-18 03:01:02+00:00,DmcGate1,Group object (2),DMC13
2392,MASUD,2024-01-17 15:51:09+00:00,DmcGate1,Group object (2),DMC15
2393,MASUD,2024-01-17 15:50:44+00:00,DmcGate1,Group object (2),DMC15
2394,MASUD,2024-01-17 15:50:34+00:00,DmcGate1,Group object (2),DMC15
2395,MASUD,2024-01-17 15:50:16+00:00,DmcGate1,Group object (2),DMC15
2396,Mr. Tanim,2024-01-17 15:39:41+00:00,DmcGate1,Group object (3),EMP_006
2397,Miraz,2024-01-17 15:14:32+00:00,DmcGate1,Group object (1),DMC1
2398,Miraz,2024-01-17 15:14:29+00:00,DmcGate1,Group object (1),DMC1
2399,Miraz,2024-01-17 15:14:26+00:00,DmcGate1,Group object (1),DMC1
2400,Miraz,2024-01-17 15:14:23+00:00,DmcGate1,Group object (1),DMC1
2401,Miraz,2024-01-17 15:14:20+00:00,DmcGate1,Group object (1),DMC1
2402,Miraz,2024-01-17 15:14:17+00:00,DmcGate1,Group object (1),DMC1
2403,Ibrahim,2024-01-17 14:16:09+00:00,DmcGate1,Group object (4),DMC25
2404,MASUD,2024-01-17 14:11:10+00:00,DmcGate1,Group object (2),DMC15
2405,MASUD,2024-01-17 12:26:38+00:00,DmcGate1,Group object (2),DMC15
2406,MASUD,2024-01-17 12:26:29+00:00,DmcGate1,Group object (2),DMC15
2407,MASUD,2024-01-17 12:26:25+00:00,DmcGate1,Group object (2),DMC15
2408,MASUD,2024-01-17 12:26:22+00:00,DmcGate1,Group object (2),DMC15
2409,nayem,2024-01-17 11:53:26+00:00,DmcGate1,Group object (2),DMC13
2410,nayem,2024-01-17 11:53:22+00:00,DmcGate1,Group object (2),DMC13
2411,nayem,2024-01-17 11:53:08+00:00,DmcGate1,Group object (2),DMC13
2412,Rumon,2024-01-17 11:36:39+00:00,DmcGate1,Group object (3),EMP_005
2413,Miraz,2024-01-17 07:24:20+00:00,DmcGate1,Group object (1),DMC1
2414,Miraz,2024-01-17 07:24:10+00:00,DmcGate1,Group object (1),DMC1
2415,Miraz,2024-01-17 07:24:07+00:00,DmcGate1,Group object (1),DMC1
2416,nayem,2024-01-17 07:18:05+00:00,DmcGate1,Group object (2),DMC13
2417,nayem,2024-01-17 03:59:27+00:00,DmcGate1,Group object (2),DMC13
2418,Miraz,2024-01-16 15:24:31+00:00,DmcGate1,Group object (1),DMC1
2419,Miraz,2024-01-16 15:16:21+00:00,DmcGate1,Group object (1),DMC1
2420,Miraz,2024-01-16 15:15:57+00:00,DmcGate1,Group object (1),DMC1
2421,Mr. Tanim,2024-01-16 15:14:24+00:00,DmcGate1,Group object (3),EMP_006
2422,Miraz,2024-01-16 14:10:01+00:00,DmcGate1,Group object (1),DMC1
2423,MASUD,2024-01-16 13:54:14+00:00,DmcGate1,Group object (2),DMC15
2424,MASUD,2024-01-16 13:54:06+00:00,DmcGate1,Group object (2),DMC15
2425,Ibrahim,2024-01-16 13:33:42+00:00,DmcGate1,Group object (4),DMC25
2426,Ibrahim,2024-01-16 13:33:32+00:00,DmcGate1,Group object (4),DMC25
2427,Ibrahim,2024-01-16 13:33:13+00:00,DmcGate1,Group object (4),DMC25
2428,Ibrahim,2024-01-16 13:32:38+00:00,DmcGate1,Group object (4),DMC25
2429,MASUD,2024-01-16 13:32:16+00:00,DmcGate1,Group object (2),DMC15
2430,Mr. Tanim,2024-01-16 13:29:59+00:00,DmcGate1,Group object (3),EMP_006
2431,Mr. Tanim,2024-01-16 13:29:56+00:00,DmcGate1,Group object (3),EMP_006
2432,Mr. Tanim,2024-01-16 13:29:50+00:00,DmcGate1,Group object (3),EMP_006
2433,Mr. Tanim,2024-01-16 13:29:47+00:00,DmcGate1,Group object (3),EMP_006
2434,Mr. Tanim,2024-01-16 13:29:43+00:00,DmcGate1,Group object (3),EMP_006
2435,Mr. Tanim,2024-01-16 13:29:41+00:00,DmcGate1,Group object (3),EMP_006
2436,Mr. Tanim,2024-01-16 13:23:29+00:00,DmcGate1,Group object (3),EMP_006
2437,Mr. Tanim,2024-01-16 13:23:26+00:00,DmcGate1,Group object (3),EMP_006
2438,Mr. Tanim,2024-01-16 13:23:23+00:00,DmcGate1,Group object (3),EMP_006
2439,Mr. Tanim,2024-01-16 13:23:20+00:00,DmcGate1,Group object (3),EMP_006
2440,Mr. Tanim,2024-01-16 13:23:17+00:00,DmcGate1,Group object (3),EMP_006
2441,Mr. Tanim,2024-01-16 13:23:13+00:00,DmcGate1,Group object (3),EMP_006
2442,Mr. Tanim,2024-01-16 13:23:10+00:00,DmcGate1,Group object (3),EMP_006
2443,Mr. Tanim,2024-01-16 13:23:07+00:00,DmcGate1,Group object (3),EMP_006
2444,Mr. Tanim,2024-01-16 13:23:04+00:00,DmcGate1,Group object (3),EMP_006
2445,Mr. Tanim,2024-01-16 13:23:01+00:00,DmcGate1,Group object (3),EMP_006
2446,Mr. Tanim,2024-01-16 13:22:57+00:00,DmcGate1,Group object (3),EMP_006
2447,Mr. Tanim,2024-01-16 13:22:52+00:00,DmcGate1,Group object (3),EMP_006
2448,Mr. Tanim,2024-01-16 13:22:49+00:00,DmcGate1,Group object (3),EMP_006
2449,Mr. Tanim,2024-01-16 13:22:42+00:00,DmcGate1,Group object (3),EMP_006
2450,Mr. Tanim,2024-01-16 13:22:33+00:00,DmcGate1,Group object (3),EMP_006
2451,MASUD,2024-01-16 12:42:39+00:00,DmcGate1,Group object (2),DMC15
2452,nayem,2024-01-16 11:52:21+00:00,DmcGate1,Group object (2),DMC13
2453,nayem,2024-01-16 10:15:44+00:00,DmcGate1,Group object (2),DMC13
2454,nayem,2024-01-16 10:08:59+00:00,DmcGate1,Group object (2),DMC13
2455,nayem,2024-01-16 07:46:46+00:00,DmcGate1,Group object (2),DMC13
2456,nayem,2024-01-16 07:30:14+00:00,DmcGate1,Group object (2),DMC13
2457,nayem,2024-01-16 07:30:08+00:00,DmcGate1,Group object (2),DMC13
2458,nayem,2024-01-16 07:30:05+00:00,DmcGate1,Group object (2),DMC13
2459,nayem,2024-01-16 07:30:02+00:00,DmcGate1,Group object (2),DMC13
2460,nayem,2024-01-16 07:29:59+00:00,DmcGate1,Group object (2),DMC13
2461,nayem,2024-01-16 07:29:55+00:00,DmcGate1,Group object (2),DMC13
2462,nayem,2024-01-16 07:29:53+00:00,DmcGate1,Group object (2),DMC13
2463,nayem,2024-01-16 07:27:42+00:00,DmcGate1,Group object (2),DMC13
2464,Ibrahim,2024-01-16 05:53:52+00:00,DmcGate1,Group object (4),DMC25
2465,Sathay Akter,2024-01-16 03:16:27+00:00,DmcGate1,Group object (2),EMP_004
2466,Sathay Akter,2024-01-16 03:16:24+00:00,DmcGate1,Group object (2),EMP_004
2467,Sathay Akter,2024-01-16 02:51:11+00:00,DmcGate1,Group object (2),EMP_004
2468,Sathay Akter,2024-01-16 02:51:04+00:00,DmcGate1,Group object (2),EMP_004
2469,Sathay Akter,2024-01-16 02:50:51+00:00,DmcGate1,Group object (2),EMP_004
2470,Sathay Akter,2024-01-16 02:50:39+00:00,DmcGate1,Group object (2),EMP_004
2471,Sathay Akter,2024-01-16 02:50:34+00:00,DmcGate1,Group object (2),EMP_004
2472,Sathay Akter,2024-01-16 02:50:27+00:00,DmcGate1,Group object (2),EMP_004
2473,Sathay Akter,2024-01-16 02:50:24+00:00,DmcGate1,Group object (2),EMP_004
